,PH_SEQ,In Labor Force?,Unempoyment Status,Received UIB,UIB Amount,Duration of unemployment,Moving Status,Race,Sex,Year,GTCBSA
12923,6588.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2021.0,35300.0
12928,6589.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35300.0
12974,6614.0,3.0,2.0,1.0,15600.0,69.0,0.0,4.0,2.0,2021.0,35300.0
13018,6640.0,3.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,2021.0,35300.0
13080,6683.0,3.0,2.0,1.0,188.0,1.0,0.0,1.0,2.0,2021.0,35300.0
13111,6697.0,3.0,2.0,2.0,0.0,32.0,0.0,1.0,1.0,2021.0,35300.0
13160,6714.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2021.0,35300.0
13164,6716.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2021.0,35300.0
13176,6719.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2021.0,35300.0
13205,6738.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35980.0
13260,6771.0,4.0,2.0,1.0,656.0,43.0,0.0,1.0,1.0,2021.0,35980.0
13265,6773.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,1.0,2021.0,35980.0
13346,6801.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2021.0,35980.0
13368,6845.0,3.0,2.0,1.0,3600.0,22.0,0.0,1.0,1.0,2021.0,49340.0
13502,6919.0,3.0,2.0,1.0,28800.0,56.0,0.0,1.0,1.0,2021.0,0.0
13579,6967.0,4.0,2.0,1.0,1425.0,8.0,0.0,1.0,2.0,2021.0,0.0
13592,6977.0,4.0,2.0,2.0,0.0,26.0,0.0,1.0,1.0,2021.0,0.0
13702,10007.0,3.0,2.0,2.0,0.0,11.0,0.0,3.0,2.0,2021.0,0.0
13732,10210.0,3.0,2.0,1.0,910.0,24.0,0.0,1.0,2.0,2021.0,0.0
13783,10231.0,3.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2021.0,0.0
13933,7053.0,4.0,2.0,1.0,5940.0,1.0,0.0,1.0,1.0,2021.0,10580.0
13963,7064.0,3.0,2.0,1.0,11100.0,39.0,0.0,1.0,2.0,2021.0,10580.0
14012,7099.0,3.0,2.0,1.0,904.0,13.0,0.0,1.0,1.0,2021.0,10580.0
14158,7181.0,4.0,2.0,1.0,3400.0,22.0,0.0,1.0,1.0,2021.0,13780.0
14239,7239.0,4.0,2.0,1.0,6000.0,12.0,0.0,1.0,1.0,2021.0,13780.0
14320,7285.0,4.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2021.0,15380.0
14325,7287.0,4.0,2.0,1.0,17000.0,12.0,0.0,1.0,1.0,2021.0,15380.0
14350,7302.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2021.0,15380.0
14428,7339.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2021.0,15380.0
14437,7342.0,3.0,2.0,1.0,12792.0,48.0,0.0,1.0,1.0,2021.0,15380.0
14441,7346.0,3.0,2.0,1.0,24140.0,43.0,0.0,2.0,2.0,2021.0,15380.0
14495,7374.0,3.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2021.0,15380.0
14503,7378.0,3.0,2.0,1.0,6750.0,12.0,0.0,1.0,2.0,2021.0,15380.0
14513,7386.0,3.0,2.0,2.0,0.0,8.0,0.0,2.0,2.0,2021.0,15380.0
14666,7462.0,3.0,2.0,1.0,5000.0,17.0,0.0,1.0,2.0,2021.0,15380.0
14694,7478.0,4.0,2.0,1.0,7800.0,16.0,0.0,1.0,2.0,2021.0,24020.0
14765,7512.0,4.0,2.0,1.0,2000.0,48.0,0.0,1.0,2.0,2021.0,24020.0
14818,7535.0,4.0,2.0,1.0,27960.0,52.0,0.0,2.0,1.0,2021.0,35620.0
14833,7541.0,4.0,2.0,1.0,20160.0,17.0,0.0,4.0,2.0,2021.0,35620.0
14862,7557.0,3.0,2.0,1.0,29808.0,56.0,0.0,1.0,1.0,2021.0,35620.0
14893,7574.0,3.0,2.0,1.0,11000.0,56.0,0.0,1.0,1.0,2021.0,35620.0
14932,7595.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,35620.0
14940,7599.0,3.0,2.0,2.0,0.0,22.0,0.0,4.0,2.0,2021.0,35620.0
14951,7602.0,3.0,2.0,1.0,2800.0,99.0,0.0,2.0,1.0,2021.0,35620.0
14955,7604.0,4.0,2.0,1.0,24200.0,95.0,0.0,1.0,1.0,2021.0,35620.0
14991,7616.0,3.0,2.0,1.0,11438.0,48.0,0.0,2.0,1.0,2021.0,35620.0
15096,7701.0,4.0,2.0,1.0,10400.0,44.0,0.0,1.0,1.0,2021.0,35620.0
15126,7715.0,3.0,2.0,1.0,11200.0,52.0,0.0,1.0,1.0,2021.0,35620.0
15154,7729.0,4.0,2.0,1.0,19000.0,11.0,0.0,1.0,2.0,2021.0,35620.0
15193,7755.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,2.0,2021.0,35620.0
15222,7767.0,3.0,2.0,1.0,15600.0,52.0,0.0,4.0,1.0,2021.0,35620.0
15241,7775.0,4.0,2.0,2.0,0.0,52.0,0.0,2.0,2.0,2021.0,35620.0
15244,7777.0,3.0,2.0,2.0,0.0,8.0,0.0,3.0,1.0,2021.0,35620.0
15265,7783.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2021.0,35620.0
15274,7785.0,4.0,2.0,1.0,7800.0,26.0,0.0,1.0,1.0,2021.0,35620.0
15276,7786.0,3.0,2.0,2.0,0.0,56.0,0.0,4.0,1.0,2021.0,35620.0
15284,7789.0,3.0,2.0,2.0,0.0,4.0,0.0,2.0,2.0,2021.0,35620.0
15310,7800.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35620.0
15312,7801.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,35620.0
15342,7816.0,4.0,2.0,2.0,0.0,6.0,0.0,5.0,1.0,2021.0,35620.0
15371,7826.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2021.0,35620.0
15372,7827.0,3.0,2.0,1.0,24000.0,21.0,0.0,1.0,2.0,2021.0,35620.0
15378,7830.0,3.0,2.0,1.0,13104.0,26.0,0.0,1.0,2.0,2021.0,35620.0
15430,7858.0,4.0,2.0,2.0,0.0,16.0,0.0,4.0,1.0,2021.0,35620.0
15468,7880.0,3.0,2.0,1.0,23328.0,38.0,0.0,1.0,1.0,2021.0,35620.0
15473,7882.0,3.0,2.0,1.0,43200.0,47.0,0.0,2.0,1.0,2021.0,35620.0
15475,7883.0,3.0,2.0,1.0,7200.0,52.0,0.0,2.0,1.0,2021.0,35620.0
15505,7897.0,3.0,2.0,1.0,7680.0,47.0,0.0,1.0,1.0,2021.0,35620.0
15534,7912.0,3.0,2.0,2.0,0.0,39.0,0.0,4.0,1.0,2021.0,35620.0
15586,7936.0,4.0,2.0,1.0,14685.0,11.0,0.0,1.0,2.0,2021.0,35620.0
15618,7949.0,3.0,2.0,1.0,44400.0,43.0,0.0,1.0,2.0,2021.0,35620.0
15681,7982.0,3.0,2.0,1.0,2250.0,12.0,0.0,1.0,2.0,2021.0,35620.0
15696,7988.0,3.0,2.0,1.0,22220.0,43.0,0.0,1.0,1.0,2021.0,35620.0
15700,7990.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,2.0,2021.0,35620.0
15734,8002.0,4.0,2.0,1.0,23400.0,18.0,0.0,4.0,1.0,2021.0,35620.0
15784,8025.0,3.0,2.0,1.0,7590.0,95.0,0.0,1.0,1.0,2021.0,35620.0
15826,8045.0,3.0,2.0,2.0,0.0,35.0,0.0,2.0,2.0,2021.0,35620.0
15853,8059.0,3.0,2.0,1.0,15600.0,52.0,0.0,2.0,2.0,2021.0,35620.0
15888,8073.0,4.0,2.0,1.0,33600.0,52.0,0.0,1.0,2.0,2021.0,35620.0
15891,8075.0,4.0,2.0,1.0,8336.0,16.0,0.0,1.0,1.0,2021.0,35620.0
15906,8084.0,3.0,2.0,2.0,0.0,43.0,0.0,2.0,1.0,2021.0,35620.0
15934,8099.0,4.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35620.0
15950,8106.0,3.0,2.0,2.0,0.0,65.0,20.0,1.0,2.0,2021.0,35620.0
16055,8190.0,3.0,2.0,1.0,25.0,35.0,0.0,2.0,2.0,2021.0,35620.0
16083,8204.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2021.0,35620.0
16121,8220.0,3.0,2.0,1.0,28800.0,48.0,20.0,2.0,1.0,2021.0,35620.0
16208,8258.0,3.0,2.0,1.0,13715.0,15.0,0.0,1.0,2.0,2021.0,35620.0
16218,8263.0,3.0,2.0,2.0,0.0,99.0,0.0,4.0,2.0,2021.0,35620.0
16257,8283.0,3.0,2.0,1.0,11232.0,56.0,0.0,2.0,1.0,2021.0,35620.0
16312,8301.0,3.0,2.0,2.0,0.0,13.0,0.0,2.0,2.0,2021.0,35620.0
16313,8302.0,3.0,2.0,1.0,19000.0,52.0,0.0,4.0,2.0,2021.0,35620.0
16342,8314.0,3.0,2.0,1.0,8000.0,7.0,0.0,1.0,1.0,2021.0,35620.0
16398,8340.0,3.0,2.0,1.0,34008.0,65.0,0.0,4.0,1.0,2021.0,35620.0
16451,8364.0,3.0,2.0,1.0,18576.0,43.0,0.0,1.0,1.0,2021.0,35620.0
16515,8394.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2021.0,35620.0
16594,8422.0,3.0,2.0,1.0,5030.0,22.0,0.0,1.0,2.0,2021.0,35620.0
16757,8497.0,3.0,2.0,1.0,7436.0,52.0,0.0,2.0,2.0,2021.0,35620.0
16770,8500.0,3.0,2.0,1.0,6012.0,1.0,0.0,1.0,2.0,2021.0,35620.0
16867,8546.0,3.0,2.0,2.0,0.0,52.0,7.0,2.0,2.0,2021.0,35620.0
16890,8557.0,4.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2021.0,35620.0
16896,8559.0,3.0,2.0,2.0,0.0,52.0,0.0,4.0,1.0,2021.0,35620.0
16941,8587.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,35620.0
16951,8591.0,3.0,2.0,1.0,9000.0,20.0,0.0,1.0,1.0,2021.0,35620.0
16970,8606.0,4.0,2.0,1.0,16000.0,47.0,0.0,1.0,2.0,2021.0,35620.0
16995,8628.0,3.0,2.0,2.0,0.0,51.0,0.0,1.0,2.0,2021.0,35620.0
17004,8631.0,3.0,2.0,1.0,15000.0,51.0,0.0,1.0,2.0,2021.0,35620.0
17028,8647.0,3.0,2.0,1.0,5280.0,99.0,0.0,1.0,2.0,2021.0,35620.0
17040,8652.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,1.0,2021.0,35620.0
17069,8671.0,3.0,2.0,1.0,14400.0,52.0,0.0,1.0,2.0,2021.0,35620.0
17081,8677.0,4.0,2.0,1.0,24150.0,52.0,0.0,7.0,2.0,2021.0,35620.0
17093,8681.0,3.0,2.0,1.0,16000.0,52.0,0.0,1.0,1.0,2021.0,35620.0
17110,8689.0,3.0,2.0,2.0,0.0,52.0,1.0,1.0,2.0,2021.0,35620.0
17135,8702.0,3.0,2.0,1.0,27000.0,56.0,0.0,1.0,2.0,2021.0,35620.0
17137,8703.0,3.0,2.0,1.0,16758.0,24.0,0.0,2.0,1.0,2021.0,35620.0
17152,8712.0,3.0,2.0,1.0,23000.0,34.0,0.0,1.0,1.0,2021.0,35620.0
17168,8720.0,3.0,2.0,1.0,22100.0,52.0,0.0,1.0,2.0,2021.0,35620.0
17187,8729.0,3.0,2.0,2.0,0.0,51.0,0.0,4.0,2.0,2021.0,35620.0
17229,8758.0,3.0,2.0,1.0,2040.0,4.0,0.0,1.0,2.0,2021.0,35620.0
17302,8819.0,3.0,2.0,2.0,0.0,12.0,0.0,5.0,2.0,2021.0,35620.0
17374,8853.0,3.0,2.0,2.0,0.0,4.0,0.0,4.0,2.0,2021.0,35620.0
17447,8885.0,3.0,2.0,1.0,10000.0,10.0,0.0,1.0,2.0,2021.0,35620.0
17455,8888.0,3.0,2.0,1.0,20000.0,43.0,0.0,1.0,1.0,2021.0,35620.0
17461,8890.0,3.0,2.0,1.0,2800.0,4.0,0.0,2.0,2.0,2021.0,35620.0
17466,8892.0,3.0,2.0,1.0,30680.0,52.0,0.0,2.0,1.0,2021.0,35620.0
17475,8898.0,4.0,2.0,1.0,3800.0,3.0,0.0,1.0,2.0,2021.0,35620.0
17522,8917.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35620.0
17544,8928.0,3.0,2.0,2.0,0.0,43.0,0.0,1.0,2.0,2021.0,35620.0
17551,8929.0,4.0,2.0,1.0,24800.0,52.0,0.0,1.0,1.0,2021.0,35620.0
17596,8949.0,3.0,2.0,1.0,1800.0,43.0,0.0,5.0,1.0,2021.0,35620.0
17631,8961.0,4.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2021.0,35620.0
17683,8983.0,4.0,2.0,1.0,4524.0,4.0,0.0,1.0,1.0,2021.0,35620.0
17730,9008.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,2.0,2021.0,35620.0
17742,9015.0,3.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,2021.0,35620.0
17746,9018.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,2.0,2021.0,35620.0
17760,9024.0,3.0,2.0,2.0,0.0,12.0,0.0,4.0,2.0,2021.0,35620.0
17776,9032.0,3.0,2.0,2.0,0.0,60.0,0.0,1.0,2.0,2021.0,35620.0
17797,9039.0,3.0,2.0,2.0,0.0,25.0,13.0,1.0,1.0,2021.0,35620.0
17804,9043.0,3.0,2.0,2.0,0.0,47.0,0.0,1.0,1.0,2021.0,35620.0
17843,9064.0,3.0,2.0,2.0,0.0,48.0,0.0,1.0,1.0,2021.0,35620.0
17858,9069.0,4.0,2.0,2.0,0.0,52.0,0.0,1.0,2.0,2021.0,35620.0
17927,9099.0,3.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2021.0,35620.0
17942,9104.0,3.0,2.0,1.0,26400.0,8.0,0.0,1.0,2.0,2021.0,35620.0
18052,9157.0,4.0,2.0,1.0,15000.0,52.0,0.0,1.0,1.0,2021.0,35620.0
18064,9165.0,3.0,2.0,1.0,10000.0,10.0,3.0,4.0,1.0,2021.0,35620.0
18066,9166.0,4.0,2.0,1.0,13104.0,2.0,11.0,4.0,2.0,2021.0,35620.0
18077,9170.0,3.0,2.0,1.0,3000.0,30.0,0.0,2.0,2.0,2021.0,35620.0
18104,9185.0,3.0,2.0,1.0,33460.0,6.0,0.0,4.0,1.0,2021.0,35620.0
18118,9193.0,3.0,2.0,1.0,18316.0,12.0,0.0,4.0,1.0,2021.0,35620.0
18218,9272.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35620.0
18277,9293.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35620.0
18307,9309.0,3.0,2.0,1.0,5280.0,43.0,0.0,1.0,2.0,2021.0,35620.0
18345,9325.0,3.0,2.0,1.0,24400.0,10.0,0.0,4.0,1.0,2021.0,35620.0
18360,9329.0,3.0,2.0,1.0,10200.0,26.0,0.0,5.0,1.0,2021.0,35620.0
18375,9335.0,3.0,2.0,1.0,28000.0,4.0,0.0,4.0,1.0,2021.0,35620.0
18381,9336.0,4.0,2.0,1.0,32000.0,52.0,0.0,4.0,1.0,2021.0,35620.0
18395,9340.0,4.0,2.0,2.0,0.0,3.0,0.0,4.0,2.0,2021.0,35620.0
18423,9350.0,3.0,2.0,2.0,0.0,44.0,0.0,4.0,1.0,2021.0,35620.0
18453,9360.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,1.0,2021.0,35620.0
18470,9366.0,3.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2021.0,35620.0
18489,9372.0,3.0,2.0,2.0,0.0,7.0,0.0,2.0,1.0,2021.0,35620.0
18494,9374.0,3.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,2021.0,35620.0
18495,9375.0,4.0,2.0,1.0,11100.0,52.0,0.0,1.0,2.0,2021.0,35620.0
18505,9378.0,4.0,2.0,1.0,49140.0,52.0,0.0,4.0,2.0,2021.0,35620.0
18539,9390.0,3.0,2.0,1.0,18972.0,17.0,0.0,2.0,1.0,2021.0,35620.0
18558,9395.0,3.0,2.0,1.0,4320.0,47.0,0.0,1.0,2.0,2021.0,35620.0
18599,9422.0,4.0,2.0,2.0,0.0,16.0,0.0,1.0,2.0,2021.0,35620.0
18677,9459.0,3.0,2.0,1.0,16000.0,52.0,0.0,4.0,1.0,2021.0,35620.0
18702,9470.0,3.0,2.0,1.0,25008.0,11.0,0.0,4.0,2.0,2021.0,35620.0
18781,9510.0,3.0,2.0,2.0,0.0,15.0,0.0,4.0,1.0,2021.0,35620.0
18889,9554.0,3.0,2.0,1.0,1050.0,26.0,0.0,1.0,2.0,2021.0,35620.0
18894,9555.0,3.0,2.0,1.0,25000.0,69.0,0.0,1.0,1.0,2021.0,35620.0
18953,9574.0,3.0,2.0,1.0,14000.0,99.0,0.0,1.0,1.0,2021.0,35620.0
19036,9614.0,3.0,2.0,1.0,3000.0,52.0,0.0,4.0,1.0,2021.0,35620.0
19041,9616.0,3.0,2.0,1.0,19604.0,50.0,0.0,1.0,2.0,2021.0,35620.0
19113,9637.0,3.0,2.0,2.0,0.0,30.0,0.0,1.0,1.0,2021.0,35620.0
19141,9651.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2021.0,35620.0
19176,9664.0,3.0,2.0,1.0,30000.0,47.0,0.0,1.0,1.0,2021.0,35620.0
19222,9696.0,4.0,2.0,1.0,13000.0,30.0,0.0,1.0,1.0,2021.0,35620.0
19244,9711.0,4.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35620.0
19245,9712.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2021.0,35620.0
19302,9724.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,2.0,2021.0,35620.0
19325,9730.0,3.0,2.0,1.0,16000.0,21.0,0.0,10.0,2.0,2021.0,35620.0
19394,9751.0,3.0,2.0,1.0,6552.0,25.0,0.0,1.0,2.0,2021.0,35620.0
19416,9759.0,3.0,2.0,1.0,9000.0,12.0,0.0,1.0,1.0,2021.0,35620.0
19435,9766.0,3.0,2.0,1.0,5160.0,11.0,0.0,2.0,2.0,2021.0,35620.0
19437,9767.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,2021.0,35620.0
19558,9810.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,1.0,2021.0,35620.0
19650,9851.0,4.0,2.0,1.0,9000.0,4.0,0.0,1.0,1.0,2021.0,35620.0
19655,9853.0,4.0,2.0,1.0,29405.0,43.0,0.0,2.0,2.0,2021.0,35620.0
19741,9911.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2021.0,35620.0
19785,9930.0,3.0,2.0,2.0,0.0,99.0,0.0,2.0,1.0,2021.0,35620.0
19789,9932.0,4.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,2021.0,35620.0
19798,9937.0,3.0,2.0,2.0,0.0,12.0,0.0,2.0,1.0,2021.0,35620.0
19885,10024.0,3.0,2.0,1.0,4800.0,20.0,0.0,4.0,1.0,2021.0,40380.0
19906,10034.0,3.0,2.0,2.0,0.0,22.0,0.0,2.0,2.0,2021.0,40380.0
19931,10046.0,3.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,2021.0,40380.0
19933,10047.0,4.0,2.0,1.0,4000.0,39.0,0.0,1.0,1.0,2021.0,40380.0
19978,10071.0,4.0,2.0,1.0,22000.0,20.0,0.0,1.0,2.0,2021.0,40380.0
20003,10085.0,4.0,2.0,1.0,15000.0,5.0,0.0,1.0,1.0,2021.0,40380.0
20044,10105.0,3.0,2.0,1.0,5100.0,48.0,0.0,1.0,2.0,2021.0,40380.0
20108,10140.0,3.0,2.0,2.0,0.0,24.0,0.0,6.0,2.0,2021.0,40380.0
20149,10155.0,3.0,2.0,1.0,5280.0,52.0,0.0,1.0,2.0,2021.0,40380.0
20153,10157.0,4.0,2.0,2.0,0.0,10.0,0.0,2.0,1.0,2021.0,40380.0
20174,10164.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,40380.0
20326,10291.0,4.0,2.0,1.0,9720.0,43.0,0.0,1.0,2.0,2021.0,45060.0
20358,10309.0,4.0,2.0,1.0,6300.0,5.0,0.0,1.0,2.0,2021.0,45060.0
20377,10316.0,3.0,2.0,2.0,0.0,12.0,3.0,1.0,1.0,2021.0,45060.0
20388,10324.0,3.0,2.0,2.0,0.0,99.0,0.0,1.0,2.0,2021.0,45060.0
20488,10377.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,1.0,2021.0,45060.0
20544,10413.0,4.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2021.0,46540.0
20549,10416.0,3.0,2.0,2.0,0.0,12.0,0.0,1.0,1.0,2021.0,46540.0
20555,10418.0,4.0,2.0,1.0,9600.0,2.0,0.0,1.0,1.0,2021.0,46540.0
20755,11961.0,3.0,2.0,1.0,4160.0,51.0,0.0,1.0,1.0,2021.0,0.0
20851,10559.0,3.0,2.0,2.0,0.0,13.0,0.0,1.0,1.0,2021.0,12100.0
20920,10594.0,3.0,2.0,2.0,0.0,52.0,0.0,2.0,1.0,2021.0,12100.0
20935,10599.0,3.0,2.0,2.0,0.0,52.0,0.0,4.0,1.0,2021.0,35620.0
20957,10611.0,3.0,2.0,2.0,0.0,65.0,0.0,1.0,1.0,2021.0,35620.0
21030,10649.0,3.0,2.0,1.0,21240.0,51.0,0.0,1.0,2.0,2021.0,35620.0
21057,10659.0,3.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,2021.0,35620.0
21111,10680.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,1.0,2021.0,35620.0
21125,10684.0,3.0,2.0,1.0,17320.0,22.0,0.0,4.0,2.0,2021.0,35620.0
21174,10715.0,3.0,2.0,1.0,3000.0,52.0,0.0,1.0,2.0,2021.0,35620.0
21198,10736.0,3.0,2.0,1.0,15600.0,48.0,0.0,1.0,2.0,2021.0,35620.0
21224,10745.0,4.0,2.0,1.0,7848.0,42.0,0.0,1.0,2.0,2021.0,35620.0
21249,10758.0,3.0,2.0,1.0,4992.0,14.0,0.0,1.0,2.0,2021.0,35620.0
21268,10765.0,3.0,2.0,1.0,22880.0,42.0,0.0,1.0,2.0,2021.0,35620.0
21293,10772.0,3.0,2.0,1.0,2600.0,48.0,0.0,1.0,1.0,2021.0,35620.0
21314,10780.0,3.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,2021.0,35620.0
21320,10781.0,3.0,2.0,1.0,8000.0,26.0,0.0,2.0,2.0,2021.0,35620.0
21386,10804.0,3.0,2.0,1.0,17200.0,8.0,0.0,2.0,2.0,2021.0,35620.0
21388,10805.0,3.0,2.0,2.0,0.0,26.0,0.0,1.0,1.0,2021.0,35620.0
21401,10813.0,3.0,2.0,1.0,1500.0,3.0,0.0,2.0,1.0,2021.0,35620.0
21427,10826.0,3.0,2.0,2.0,0.0,30.0,0.0,2.0,1.0,2021.0,35620.0
21483,10849.0,4.0,2.0,1.0,15800.0,50.0,0.0,1.0,2.0,2021.0,35620.0
21529,10889.0,3.0,2.0,1.0,18600.0,52.0,0.0,1.0,1.0,2021.0,35620.0
21616,10926.0,4.0,2.0,1.0,1158.0,47.0,0.0,2.0,2.0,2021.0,35620.0
21622,10929.0,3.0,2.0,1.0,7200.0,24.0,0.0,2.0,1.0,2021.0,35620.0
21626,10932.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2021.0,35620.0
21640,10940.0,4.0,2.0,1.0,14400.0,61.0,0.0,2.0,2.0,2021.0,35620.0
21648,10943.0,4.0,2.0,1.0,5250.0,52.0,0.0,2.0,2.0,2021.0,35620.0
21654,10945.0,3.0,2.0,2.0,0.0,43.0,0.0,2.0,2.0,2021.0,35620.0
21756,11003.0,3.0,2.0,1.0,4500.0,52.0,0.0,1.0,2.0,2021.0,35620.0
21778,11012.0,3.0,2.0,1.0,11250.0,52.0,0.0,4.0,2.0,2021.0,35620.0
21844,11062.0,3.0,2.0,2.0,0.0,9.0,0.0,1.0,2.0,2021.0,35620.0
21849,11065.0,3.0,2.0,2.0,0.0,52.0,0.0,1.0,1.0,2021.0,35620.0
21898,11084.0,3.0,2.0,2.0,0.0,17.0,0.0,2.0,1.0,2021.0,35620.0
21920,11094.0,3.0,2.0,1.0,22200.0,39.0,11.0,1.0,2.0,2021.0,35620.0
21938,11103.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2021.0,35620.0
21959,11111.0,3.0,2.0,1.0,7400.0,47.0,0.0,1.0,2.0,2021.0,35620.0
21977,11116.0,4.0,2.0,1.0,3520.0,47.0,0.0,1.0,2.0,2021.0,35620.0
22021,11138.0,3.0,2.0,1.0,36112.0,44.0,0.0,1.0,1.0,2021.0,35620.0
22088,11162.0,3.0,2.0,2.0,0.0,24.0,0.0,4.0,2.0,2021.0,35620.0
22150,11184.0,3.0,2.0,1.0,7724.0,52.0,0.0,4.0,1.0,2021.0,35620.0
22178,11196.0,3.0,2.0,1.0,24150.0,69.0,0.0,2.0,2.0,2021.0,35620.0
22183,11199.0,4.0,2.0,2.0,0.0,8.0,0.0,1.0,1.0,2021.0,35620.0
22197,11203.0,3.0,2.0,1.0,7392.0,3.0,0.0,1.0,2.0,2021.0,35620.0
22221,11213.0,3.0,2.0,1.0,6000.0,22.0,11.0,1.0,2.0,2021.0,35620.0
22269,11249.0,3.0,2.0,1.0,530.0,22.0,0.0,1.0,1.0,2021.0,35620.0
22339,11279.0,3.0,2.0,1.0,12440.0,33.0,0.0,2.0,2.0,2021.0,35620.0
22353,11285.0,3.0,2.0,2.0,0.0,7.0,0.0,2.0,1.0,2021.0,35620.0
22360,11287.0,3.0,2.0,2.0,0.0,22.0,0.0,1.0,1.0,2021.0,35620.0
22372,11290.0,3.0,2.0,1.0,4000.0,13.0,0.0,1.0,1.0,2021.0,35620.0
22382,11292.0,3.0,2.0,2.0,0.0,61.0,0.0,1.0,1.0,2021.0,35620.0
22385,11293.0,3.0,2.0,1.0,7072.0,52.0,0.0,1.0,2.0,2021.0,35620.0
22497,11344.0,3.0,2.0,1.0,2100.0,6.0,0.0,1.0,2.0,2021.0,35620.0
22525,11359.0,3.0,2.0,1.0,20000.0,48.0,0.0,1.0,1.0,2021.0,35620.0
22552,11368.0,4.0,2.0,1.0,9009.0,52.0,0.0,4.0,2.0,2021.0,35620.0
22596,11397.0,4.0,2.0,1.0,5775.0,48.0,0.0,1.0,2.0,2021.0,35620.0
22599,11398.0,3.0,2.0,2.0,0.0,2.0,0.0,4.0,1.0,2021.0,35620.0
22624,11410.0,3.0,2.0,1.0,8736.0,25.0,0.0,1.0,1.0,2021.0,35620.0
22639,11416.0,3.0,2.0,1.0,6000.0,25.0,0.0,1.0,2.0,2021.0,35620.0
22649,11421.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,2021.0,35620.0
22666,11426.0,4.0,2.0,2.0,0.0,39.0,0.0,1.0,1.0,2021.0,35620.0
22677,11430.0,4.0,2.0,1.0,16000.0,52.0,2.0,1.0,2.0,2021.0,35620.0
22680,11432.0,3.0,2.0,1.0,16384.0,52.0,0.0,1.0,2.0,2021.0,35620.0
